1;1;3;0.496507;1;1;
1;2;2;0.121990;2;2;
0;3;3;0.833252;3;3;
1;1;1;0.579223;1;1;
1;2;2;0.011923;2;2;
0;3;3;0.710046;3;3;
1;1;1;0.529407;1;1;
1;2;4;0.258329;2;2;
0;3;3;0.943924;3;3;
1;1;3;0.648887;1;1;
1;2;4;0.248670;2;2;
0;3;3;0.943527;3;3;
1;1;3;0.613669;1;1;
1;2;4;0.214248;2;2;
0;3;3;0.967316;3;3;
1;1;3;0.488248;1;1;
1;2;2;0.260141;2;2;
0;3;2;0.679033;3;3;
1;1;1;0.638999;1;1;
1;2;2;0.267275;2;2;
0;3;3;0.675423;3;3;
1;1;3;0.507010;1;1;
1;2;2;0.309741;2;2;
0;3;3;0.859095;3;3;
1;1;1;0.489315;1;1;
1;2;2;0.314837;2;2;
0;3;3;0.752315;3;3;
1;1;1;0.457798;1;1;
1;2;4;0.295405;2;2;
0;3;3;0.701327;3;3;
1;1;1;0.420175;1;1;
1;2;4;0.156722;2;2;
0;3;3;0.816750;3;3;
1;1;1;0.563855;1;1;
1;2;2;0.013632;2;2;
0;3;3;0.910966;3;3;
1;1;1;0.555927;1;1;
1;2;4;0.053169;2;2;
0;3;2;0.695795;3;3;
1;1;3;0.371372;1;1;
1;2;4;0.036868;2;2;
0;3;2;0.727729;3;3;
1;1;3;0.461720;1;1;
1;2;4;0.197679;2;2;
0;3;3;0.932939;3;3;
1;1;3;0.450126;1;1;
1;2;2;0.156675;2;2;
0;3;3;0.994802;3;3;
1;1;3;0.356165;1;1;
1;2;2;0.156029;2;2;
0;3;2;0.960291;3;3;
1;1;3;0.553120;1;1;
1;2;2;0.052449;2;2;
0;3;3;0.691465;3;3;
1;1;1;0.648088;1;1;
1;2;2;0.003126;2;2;
0;3;3;0.953963;3;3;
1;1;3;0.395577;1;1;
1;2;2;0.265061;2;2;
0;3;2;0.710440;3;3;
1;1;1;0.651399;1;1;
1;2;4;0.275085;2;2;
0;3;3;0.709496;3;3;
1;1;3;0.494839;1;1;
1;2;4;0.272912;2;2;
0;3;2;0.723155;3;3;
1;1;1;0.579635;1;1;
1;2;4;0.123391;2;2;
0;3;3;0.970232;3;3;
1;1;3;0.569942;1;1;
1;2;4;0.052807;2;2;
0;3;2;0.810839;3;3;
1;1;3;0.485445;1;1;
1;2;4;0.272815;2;2;
0;3;2;0.946424;3;3;
1;1;1;0.477868;1;1;
1;2;2;0.039456;2;2;
0;3;2;0.886406;3;3;
1;1;3;0.490743;1;1;
1;2;2;0.184997;2;2;
0;3;3;0.675073;3;3;
1;1;3;0.375504;1;1;
1;2;4;0.220634;2;2;
0;3;3;0.982647;3;3;
1;1;3;0.416730;1;1;
1;2;2;0.016953;2;2;
0;3;3;0.852422;3;3;
1;1;3;0.357042;1;1;
1;2;4;0.234193;2;2;
0;3;2;0.950484;3;3;
1;1;1;0.377761;1;1;
1;2;2;0.040586;2;2;
0;3;3;0.959570;3;3;
1;1;1;0.465108;1;1;
1;2;4;0.061790;2;2;
0;3;3;0.989089;3;3;
1;1;1;0.530386;1;1;
1;2;4;0.306879;2;2;
0;3;2;0.867609;3;3;
1;1;1;0.654467;1;1;
1;2;2;0.321828;2;2;
0;3;3;0.687341;3;3;
1;1;3;0.521090;1;1;
1;2;2;0.307917;2;2;
0;3;2;0.773983;3;3;
1;1;3;0.349338;1;1;
1;2;2;0.023526;2;2;
0;3;3;0.808768;3;3;
1;1;3;0.457974;1;1;
1;2;4;0.256004;2;2;
0;3;2;0.860508;3;3;
1;1;3;0.472427;1;1;
1;2;4;0.111575;2;2;
0;3;3;0.919105;3;3;
1;1;1;0.542471;1;1;
1;2;2;0.069030;2;2;
0;3;2;0.874492;3;3;
1;1;3;0.374129;1;1;
1;2;4;0.213848;2;2;
0;3;3;0.743535;3;3;
1;1;1;0.385550;1;1;
1;2;4;0.041824;2;2;
0;3;2;0.705911;3;3;
1;1;3;0.509207;1;1;
1;2;4;0.065576;2;2;
0;3;3;0.700072;3;3;
1;1;3;0.415150;1;1;
1;2;2;0.273104;2;2;
0;3;2;0.689838;3;3;
1;1;3;0.624017;1;1;
1;2;4;0.107577;2;2;
0;3;3;0.795790;3;3;
1;1;1;0.650573;1;1;
1;2;2;0.061931;2;2;
0;3;2;0.827998;3;3;
1;1;1;0.616762;1;1;
1;2;4;0.074564;2;2;
0;3;2;0.698268;3;3;
1;1;1;0.551664;1;1;
1;2;2;0.001972;2;2;
0;3;2;0.788024;3;3;
1;1;3;0.560830;1;1;
1;2;4;0.204560;2;2;
0;3;2;0.687231;3;3;
1;1;1;0.515672;1;1;
1;2;4;0.321266;2;2;
0;3;2;0.717074;3;3;
1;1;1;0.578439;1;1;
1;2;4;0.079708;2;2;
0;3;2;0.981240;3;3;
1;1;1;0.572227;1;1;
1;2;4;0.116312;2;2;
0;3;3;0.929388;3;3;
1;1;3;0.558218;1;1;
1;2;4;0.132521;2;2;
0;3;2;0.736841;3;3;
1;1;3;0.440794;1;1;
1;2;4;0.021434;2;2;
0;3;2;0.802071;3;3;
1;1;3;0.530469;1;1;
1;2;4;0.035334;2;2;
0;3;3;0.834632;3;3;
1;1;3;0.561183;1;1;
1;2;2;0.172441;2;2;
0;3;2;0.896913;3;3;
1;1;3;0.355567;1;1;
1;2;2;0.238023;2;2;
0;3;3;0.737966;3;3;
1;1;3;0.394756;1;1;
1;2;2;0.183117;2;2;
0;3;2;0.808932;3;3;
1;1;3;0.557471;1;1;
1;2;2;0.135084;2;2;
0;3;2;0.979493;3;3;
1;1;1;0.560176;1;1;
1;2;4;0.217104;2;2;
0;3;2;0.875032;3;3;
1;1;1;0.381301;1;1;
1;2;2;0.271420;2;2;
0;3;3;0.870725;3;3;
1;1;3;0.457826;1;1;
1;2;2;0.263999;2;2;
0;3;2;0.938411;3;3;
1;1;3;0.632521;1;1;
1;2;4;0.276180;2;2;
0;3;3;0.993926;3;3;
1;1;1;0.600398;1;1;
1;2;2;0.173588;2;2;
0;3;2;0.931408;3;3;
1;1;3;0.602620;1;1;
1;2;2;0.113639;2;2;
0;3;3;0.914808;3;3;
1;1;1;0.558528;1;1;
1;2;4;0.228864;2;2;
0;3;3;0.682310;3;3;
1;1;1;0.464946;1;1;
1;2;4;0.326263;2;2;
0;3;2;0.997212;3;3;
1;1;3;0.481325;1;1;
1;2;2;0.198838;2;2;
0;3;3;0.940062;3;3;
1;1;3;0.343707;1;1;
1;2;4;0.257488;2;2;
0;3;2;0.855456;3;3;
1;1;1;0.578293;1;1;
1;2;4;0.185893;2;2;
0;3;3;0.810079;3;3;
1;1;3;0.423780;1;1;
1;2;4;0.142844;2;2;
0;3;3;0.827911;3;3;
1;1;3;0.492976;1;1;
1;2;4;0.043809;2;2;
0;3;2;0.974725;3;3;
1;1;1;0.606374;1;1;
1;2;2;0.117947;2;2;
0;3;3;0.740700;3;3;
1;1;1;0.400413;1;1;
1;2;4;0.174114;2;2;
0;3;3;0.882833;3;3;
1;1;3;0.457616;1;1;
1;2;4;0.259374;2;2;
0;3;2;0.672963;3;3;
1;1;1;0.402141;1;1;
1;2;2;0.055835;2;2;
0;3;3;0.946263;3;3;
1;1;3;0.644589;1;1;
1;2;4;0.090329;2;2;
0;3;3;0.769979;3;3;
1;1;3;0.560376;1;1;
1;2;4;0.070309;2;2;
0;3;2;0.751262;3;3;
1;1;1;0.385642;1;1;
1;2;2;0.071487;2;2;
0;3;3;0.671607;3;3;
1;1;3;0.495375;1;1;
1;2;4;0.311993;2;2;
0;3;2;0.938024;3;3;
1;1;1;0.438426;1;1;
1;2;2;0.136134;2;2;
0;3;2;0.869586;3;3;
1;1;3;0.612395;1;1;
1;2;2;0.097931;2;2;
0;3;2;0.709199;3;3;
1;1;3;0.385716;1;1;
1;2;4;0.272579;2;2;
0;3;3;0.781667;3;3;
1;1;1;0.659026;1;1;
1;2;2;0.149895;2;2;
0;3;2;0.752938;3;3;
1;1;1;0.552754;1;1;
1;2;4;0.308764;2;2;
0;3;3;0.850645;3;3;
1;1;1;0.435503;1;1;
1;2;2;0.303594;2;2;
0;3;2;0.956254;3;3;
1;1;3;0.370297;1;1;
1;2;2;0.101432;2;2;
0;3;2;0.842453;3;3;
1;1;3;0.358289;1;1;
1;2;2;0.070414;2;2;
0;3;3;0.711222;3;3;
1;1;3;0.388172;1;1;
1;2;2;0.252366;2;2;
0;3;3;0.722398;3;3;
1;1;3;0.584201;1;1;
1;2;4;0.143654;2;2;
0;3;3;0.723919;3;3;
1;1;1;0.368891;1;1;
1;2;2;0.265282;2;2;
0;3;2;0.906261;3;3;
1;1;3;0.570986;1;1;
1;2;4;0.127553;2;2;
0;3;2;0.697026;3;3;
1;1;1;0.494661;1;1;
1;2;4;0.057115;2;2;
0;3;3;0.872753;3;3;
1;1;3;0.356926;1;1;
1;2;2;0.002765;2;2;
0;3;3;0.892066;3;3;
1;1;3;0.342238;1;1;
1;2;2;0.106780;2;2;
0;3;2;0.914380;3;3;
1;1;3;0.658205;1;1;
1;2;2;0.183290;2;2;
0;3;3;0.856903;3;3;
1;1;3;0.575515;1;1;
1;2;2;0.091440;2;2;
0;3;3;0.879510;3;3;
1;1;3;0.659427;1;1;
1;2;2;0.209983;2;2;
0;3;2;0.872289;3;3;
1;1;1;0.453389;1;1;
1;2;4;0.204876;2;2;
0;3;2;0.674836;3;3;
1;1;1;0.522422;1;1;
1;2;2;0.104216;2;2;
0;3;2;0.980622;3;3;
1;1;1;0.474025;1;1;
1;2;4;0.089812;2;2;
0;3;3;0.709918;3;3;
1;1;3;0.554920;1;1;
1;2;4;0.243563;2;2;
0;3;2;0.926738;3;3;
1;1;3;0.595966;1;1;
1;2;4;0.236824;2;2;
0;3;2;0.813649;3;3;
1;1;1;0.415436;1;1;
1;2;2;0.281120;2;2;
0;3;3;0.909421;3;3;
1;1;1;0.429779;1;1;
1;2;4;0.093988;2;2;
0;3;2;0.820383;3;3;
1;1;1;0.593002;1;1;
1;2;4;0.133725;2;2;
0;3;3;0.976374;3;3;
1;1;3;0.593390;1;1;
1;2;4;0.175517;2;2;
0;3;2;0.767921;3;3;
1;1;1;0.464099;1;1;
1;2;4;0.300053;2;2;
0;3;3;0.835098;3;3;
1;1;3;0.615522;1;1;
1;2;4;0.170650;2;2;
0;3;2;0.890488;3;3;
1;1;1;0.347241;1;1;
1;2;2;0.131666;2;2;
0;3;3;0.709788;3;3;
1;1;3;0.511657;1;1;
1;2;2;0.041102;2;2;
0;3;3;0.694749;3;3;
1;1;1;0.555742;1;1;
1;2;4;0.318952;2;2;
0;3;3;0.801169;3;3;
1;1;1;0.389027;1;1;
1;2;2;0.150254;2;2;
0;3;3;0.699108;3;3;
1;1;3;0.366146;1;1;
1;2;4;0.240622;2;2;
0;3;2;0.821789;3;3;
1;1;1;0.498830;1;1;
1;2;2;0.301935;2;2;
0;3;2;0.948520;3;3;
1;1;3;0.357154;1;1;
1;2;2;0.201892;2;2;
0;3;2;0.832804;3;3;
1;1;1;0.648029;1;1;
1;2;4;0.313811;2;2;
0;3;2;0.988398;3;3;
1;1;1;0.392919;1;1;
1;2;4;0.138877;2;2;
0;3;2;0.974976;3;3;
1;1;3;0.628403;1;1;
1;2;2;0.273904;2;2;
0;3;3;0.992822;3;3;
1;1;1;0.487752;1;1;
1;2;4;0.293792;2;2;
0;3;3;0.965233;3;3;
1;1;3;0.397468;1;1;
1;2;4;0.251693;2;2;
0;3;3;0.971450;3;3;
1;1;3;0.478662;1;1;
1;2;2;0.001666;2;2;
0;3;2;0.903527;3;3;
1;1;3;0.584933;1;1;
1;2;4;0.210830;2;2;
0;3;3;0.952968;3;3;
1;1;3;0.491400;1;1;
1;2;2;0.236710;2;2;
0;3;2;0.942015;3;3;
1;1;3;0.483563;1;1;
1;2;2;0.287861;2;2;
0;3;2;0.751033;3;3;
1;1;3;0.645040;1;1;
1;2;4;0.302417;2;2;
0;3;3;0.786775;3;3;
1;1;3;0.565328;1;1;
1;2;4;0.250113;2;2;
0;3;2;0.967980;3;3;
1;1;3;0.466056;1;1;
1;2;2;0.270423;2;2;
0;3;2;0.833563;3;3;
1;1;1;0.598911;1;1;
1;2;2;0.007967;2;2;
0;3;2;0.927398;3;3;
1;1;1;0.649386;1;1;
1;2;2;0.160001;2;2;
0;3;2;0.768632;3;3;
1;1;1;0.654582;1;1;
1;2;2;0.131367;2;2;
0;3;2;0.918118;3;3;
1;1;3;0.565309;1;1;
1;2;2;0.236124;2;2;
0;3;2;0.973813;3;3;
1;1;1;0.549300;1;1;
1;2;4;0.079213;2;2;
0;3;2;0.947976;3;3;
1;1;3;0.485553;1;1;
1;2;2;0.099885;2;2;
0;3;2;0.726616;3;3;
1;1;1;0.456587;1;1;
1;2;4;0.163644;2;2;
0;3;2;0.680378;3;3;
1;1;3;0.573610;1;1;
1;2;2;0.070802;2;2;
0;3;2;0.724700;3;3;
1;1;1;0.489511;1;1;
1;2;4;0.313966;2;2;
0;3;3;0.953245;3;3;
1;1;3;0.614310;1;1;
1;2;4;0.061687;2;2;
0;3;2;0.996978;3;3;
1;1;3;0.654697;1;1;
1;2;2;0.152023;2;2;
0;3;3;0.899956;3;3;
1;1;1;0.500882;1;1;
1;2;2;0.085251;2;2;
0;3;3;0.863802;3;3;
1;1;3;0.617083;1;1;
1;2;4;0.133898;2;2;
0;3;3;0.911278;3;3;
1;1;3;0.408102;1;1;
1;2;2;0.295972;2;2;
0;3;3;0.955662;3;3;
1;1;3;0.609257;1;1;
1;2;4;0.023629;2;2;
0;3;2;0.957017;3;3;
1;1;1;0.394439;1;1;
1;2;2;0.236046;2;2;
0;3;3;0.948922;3;3;
1;1;3;0.604188;1;1;
1;2;4;0.307271;2;2;
0;3;2;0.931518;3;3;
1;1;1;0.421456;1;1;
1;2;2;0.062672;2;2;
0;3;2;0.825935;3;3;
1;1;3;0.552131;1;1;
1;2;4;0.189460;2;2;
0;3;2;0.896916;3;3;
1;1;3;0.601134;1;1;
1;2;2;0.239366;2;2;
0;3;2;0.939920;3;3;
1;1;3;0.552147;1;1;
1;2;2;0.112266;2;2;
0;3;3;0.966546;3;3;
1;1;3;0.361838;1;1;
1;2;4;0.295301;2;2;
0;3;3;0.772666;3;3;
1;1;3;0.623682;1;1;
1;2;4;0.250431;2;2;
0;3;2;0.678093;3;3;
1;1;1;0.513284;1;1;
1;2;4;0.318732;2;2;
0;3;2;0.977132;3;3;
1;1;3;0.360882;1;1;
1;2;4;0.287688;2;2;
0;3;3;0.948201;3;3;
1;1;3;0.555900;1;1;
1;2;2;0.070842;2;2;
0;3;3;0.968950;3;3;
1;1;3;0.542507;1;1;
1;2;4;0.114215;2;2;
0;3;3;0.985889;3;3;
1;1;3;0.599686;1;1;
1;2;2;0.218770;2;2;
0;3;3;0.981440;3;3;
1;1;1;0.506062;1;1;
1;2;2;0.153834;2;2;
0;3;2;0.905418;3;3;
1;1;1;0.650608;1;1;
1;2;4;0.327038;2;2;
0;3;3;0.844571;3;3;
1;1;3;0.345902;1;1;
1;2;4;0.195227;2;2;
0;3;2;0.674645;3;3;
1;1;3;0.384683;1;1;
1;2;2;0.225564;2;2;
0;3;3;0.839460;3;3;
1;1;3;0.429815;1;1;
1;2;4;0.299924;2;2;
0;3;3;0.782887;3;3;
1;1;1;0.596740;1;1;
1;2;4;0.147677;2;2;
0;3;3;0.743141;3;3;
1;1;3;0.431814;1;1;
1;2;4;0.195026;2;2;
0;3;3;0.784759;3;3;
1;1;3;0.450075;1;1;
1;2;2;0.303098;2;2;
0;3;3;0.777142;3;3;
1;1;3;0.446108;1;1;
1;2;4;0.261474;2;2;
0;3;2;0.870168;3;3;
1;1;3;0.601699;1;1;
1;2;2;0.017625;2;2;
0;3;3;0.971862;3;3;
1;1;1;0.594167;1;1;
1;2;2;0.070664;2;2;
0;3;3;0.927609;3;3;
1;1;1;0.540572;1;1;
1;2;4;0.001219;2;2;
0;3;2;0.956762;3;3;
1;1;1;0.630258;1;1;
1;2;2;0.300344;2;2;
0;3;3;0.811230;3;3;
1;1;1;0.615066;1;1;
1;2;4;0.224615;2;2;
0;3;2;0.884036;3;3;
1;1;3;0.631041;1;1;
1;2;2;0.108941;2;2;
0;3;2;0.695510;3;3;
1;1;1;0.588215;1;1;
1;2;2;0.303234;2;2;
0;3;2;0.799071;3;3;
1;1;1;0.353976;1;1;
1;2;2;0.001008;2;2;
0;3;3;0.752423;3;3;
1;1;3;0.563052;1;1;
1;2;4;0.066933;2;2;
0;3;2;0.794451;3;3;
1;1;3;0.405996;1;1;
1;2;4;0.062709;2;2;
0;3;3;0.882152;3;3;
1;1;1;0.628982;1;1;
1;2;4;0.168011;2;2;
0;3;3;0.741213;3;3;
1;1;3;0.482730;1;1;
1;2;4;0.109273;2;2;
0;3;2;0.937799;3;3;
1;1;3;0.460719;1;1;
1;2;2;0.239393;2;2;
0;3;3;0.996370;3;3;
1;1;1;0.623793;1;1;
1;2;2;0.190046;2;2;
0;3;3;0.922861;3;3;
1;1;1;0.430224;1;1;
1;2;4;0.236034;2;2;
0;3;3;0.757807;3;3;
1;1;1;0.465324;1;1;
1;2;2;0.151962;2;2;
0;3;2;0.977073;3;3;
1;1;3;0.363390;1;1;
1;2;2;0.006189;2;2;
0;3;2;0.929399;3;3;
1;1;1;0.510795;1;1;
1;2;2;0.307507;2;2;
0;3;3;0.903786;3;3;
1;1;3;0.502585;1;1;
1;2;2;0.054375;2;2;
0;3;2;0.787328;3;3;
1;1;1;0.508725;1;1;
1;2;4;0.017909;2;2;
0;3;2;0.958827;3;3;
1;1;1;0.381585;1;1;
1;2;2;0.145722;2;2;
0;3;2;0.918796;3;3;
1;1;1;0.594133;1;1;
1;2;2;0.013277;2;2;
0;3;3;0.913456;3;3;
1;1;1;0.615031;1;1;
1;2;2;0.181133;2;2;
0;3;3;0.803114;3;3;
1;1;3;0.471079;1;1;
1;2;4;0.193899;2;2;
0;3;2;0.755808;3;3;
1;1;3;0.423252;1;1;
1;2;4;0.127752;2;2;
0;3;3;0.906027;3;3;
1;1;3;0.613798;1;1;
1;2;4;0.293048;2;2;
0;3;2;0.832344;3;3;
1;1;1;0.564191;1;1;
1;2;2;0.274626;2;2;
0;3;3;0.876335;3;3;
1;1;3;0.404651;1;1;
1;2;2;0.039328;2;2;
0;3;3;0.919501;3;3;
1;1;1;0.345584;1;1;
1;2;4;0.242877;2;2;
0;3;3;0.822143;3;3;
1;1;1;0.656706;1;1;
1;2;4;0.216512;2;2;
0;3;3;0.711442;3;3;
1;1;1;0.658335;1;1;
1;2;4;0.136131;2;2;
0;3;3;0.992631;3;3;
1;1;3;0.379824;1;1;
1;2;2;0.251561;2;2;
0;3;3;0.838297;3;3;
1;1;1;0.475804;1;1;
1;2;4;0.102837;2;2;
0;3;3;0.743016;3;3;
1;1;1;0.486023;1;1;
1;2;4;0.142123;2;2;
0;3;2;0.945205;3;3;
1;1;3;0.466534;1;1;
1;2;4;0.139959;2;2;
0;3;3;0.756294;3;3;
1;1;3;0.646313;1;1;
1;2;2;0.165365;2;2;
0;3;3;0.749180;3;3;
1;1;3;0.416624;1;1;
1;2;4;0.169388;2;2;
0;3;3;0.697634;3;3;
1;1;3;0.521935;1;1;
1;2;2;0.248377;2;2;
0;3;2;0.955226;3;3;
1;1;1;0.596701;1;1;
1;2;2;0.057295;2;2;
0;3;2;0.813994;3;3;
1;1;3;0.341724;1;1;
1;2;4;0.122303;2;2;
0;3;3;0.863750;3;3;
1;1;3;0.545209;1;1;
1;2;2;0.164407;2;2;
0;3;3;0.681653;3;3;
1;1;1;0.479394;1;1;
1;2;4;0.256014;2;2;
0;3;3;0.909304;3;3;
1;1;1;0.541689;1;1;
1;2;2;0.170256;2;2;
0;3;3;0.781953;3;3;
1;1;1;0.436277;1;1;
1;2;2;0.116136;2;2;
0;3;3;0.978161;3;3;
1;1;3;0.393047;1;1;
1;2;4;0.076761;2;2;
0;3;3;0.856425;3;3;
1;1;1;0.463560;1;1;
1;2;4;0.268312;2;2;
0;3;3;0.673936;3;3;
1;1;1;0.608708;1;1;
1;2;4;0.187315;2;2;
0;3;3;0.923604;3;3;
1;1;3;0.398683;1;1;
1;2;2;0.006680;2;2;
0;3;2;0.960569;3;3;
1;1;1;0.375547;1;1;
1;2;4;0.097229;2;2;
0;3;3;0.784428;3;3;
1;1;1;0.386688;1;1;
1;2;2;0.127978;2;2;
0;3;2;0.916109;3;3;
1;1;3;0.597964;1;1;
1;2;4;0.303419;2;2;
0;3;3;0.760753;3;3;
1;1;3;0.612552;1;1;
1;2;2;0.309709;2;2;
0;3;2;0.672238;3;3;
